,cfc,state,county,0-17,18-25,26-34,35-44,45-54,55-64,65+,age_unknown,no_aptc,yes_aptc,no_csr,yes_csr,american_alaska_native,asian,black,latino,hawaiian_native_pacific_islander,multiracial,white,ethnicity_unknown,fpl_<_100,fpl_<_151,fpl_<_201,fpl_<_251,fpl_<_301,fpl_<_401,fpl_>_400,fpl_unknown,platinum,gold,silver,bronze,catastrophic,new,active_renew,auto_renew,tps,Year
1135,30065,MT,Musselshell County,0.0609,0.1043,0.0783,0.0957,0.2609,0.4,0.0,0.0,0.1826,0.8174,0.5739,0.4261,0.0,0.0,0.0,0.0,0.0,0.0,0.7478,0.2217,0.0,0.2087,0.2826,0.1609,0.0609,0.113,0.0,0.1391,0.0,0.0,0.52,0.45,0.0,0.4043,0.3478,0.2478,230.0,2016
1136,30067,MT,Park County,0.0533,0.0628,0.1571,0.1824,0.2329,0.3087,0.0,0.0,0.1469,0.8531,0.5758,0.4242,0.0,0.0082,0.0,0.0184,0.0,0.0096,0.7486,0.2117,0.013,0.1954,0.2801,0.1755,0.1093,0.1428,0.0239,0.0601,0.0,0.04,0.53,0.43,0.01,0.321,0.4433,0.2357,1464.0,2016
1137,30071,MT,Phillips County,0.0726,0.082,0.142,0.1388,0.2397,0.3249,0.0,0.0,0.2019,0.7981,0.4984,0.5016,0.0,0.0,0.0,0.0,0.0,0.0,0.795,0.1672,0.0,0.2208,0.2839,0.1199,0.0883,0.1262,0.0,0.1104,0.0,0.08,0.64,0.28,0.0,0.3502,0.2776,0.3722,317.0,2016
1138,30073,MT,Pondera County,0.0703,0.1223,0.1835,0.1315,0.1529,0.3394,0.0,0.0,0.107,0.893,0.367,0.633,0.0336,0.0,0.0,0.0,0.0,0.0,0.6789,0.2783,0.0,0.2018,0.2752,0.2569,0.0917,0.104,0.0,0.0367,0.0,0.0,0.69,0.26,0.0,0.4924,0.3058,0.2018,327.0,2016
1139,30075,MT,Powder River County,0.1307,0.1023,0.1307,0.1136,0.1932,0.3295,0.0,0.0,0.2102,0.7898,0.6307,0.3693,0.0,0.0,0.0,0.0,0.0,0.0,0.733,0.25,0.0,0.0,0.25,0.2045,0.1648,0.142,0.0,0.0795,0.0,0.07,0.58,0.35,0.0,0.4261,0.3125,0.2614,176.0,2016
1140,30077,MT,Powell County,0.0502,0.0753,0.1088,0.1004,0.251,0.41,0.0,0.0,0.1715,0.8285,0.6067,0.3933,0.0,0.0,0.0,0.0,0.0,0.0,0.8285,0.1423,0.0,0.1757,0.272,0.1548,0.1004,0.1674,0.0,0.0879,0.0,0.0,0.52,0.39,0.0,0.3891,0.3138,0.2971,239.0,2016
1141,30081,MT,Ravalli County,0.0812,0.0773,0.1082,0.1557,0.2202,0.3557,0.0,0.0,0.1486,0.8514,0.561,0.439,0.0057,0.0043,0.0,0.0174,0.0,0.011,0.7028,0.2585,0.0177,0.2028,0.2752,0.1429,0.1238,0.1351,0.0305,0.072,0.0,0.04,0.54,0.41,0.01,0.3262,0.4351,0.2387,2820.0,2016
1142,30085,MT,Roosevelt County,0.1406,0.1014,0.1912,0.1221,0.1198,0.3226,0.0,0.0,0.1682,0.8318,0.576,0.424,0.318,0.0,0.0,0.0,0.0,0.0,0.4286,0.2166,0.0,0.1982,0.212,0.2258,0.1221,0.1267,0.0,0.0599,0.0,0.0,0.35,0.55,0.0,0.2949,0.2903,0.4147,434.0,2016
1143,30087,MT,Rosebud County,0.0814,0.0995,0.1538,0.1584,0.1629,0.3394,0.0,0.0,0.1538,0.8462,0.5113,0.4887,0.0769,0.0,0.0,0.0,0.0,0.0,0.6697,0.2172,0.0,0.2081,0.2896,0.2172,0.0814,0.1267,0.0,0.0,0.0,0.0,0.56,0.37,0.0,0.3801,0.3032,0.3167,221.0,2016
1144,30089,MT,Sanders County,0.0544,0.0584,0.1061,0.126,0.1737,0.4748,0.0,0.0,0.1605,0.8395,0.5716,0.4284,0.0,0.0,0.0,0.0,0.0,0.0,0.7241,0.2361,0.0186,0.2188,0.252,0.1286,0.1393,0.1393,0.0252,0.0782,0.0,0.0,0.55,0.39,0.0,0.2719,0.4562,0.2719,754.0,2016
1145,30091,MT,Sheridan County,0.1402,0.1078,0.1078,0.1752,0.1509,0.3154,0.0,0.0,0.186,0.814,0.6334,0.3666,0.0,0.0,0.0,0.0,0.0,0.0,0.6819,0.2965,0.0,0.1482,0.1968,0.1536,0.1941,0.1509,0.0,0.1024,0.0,0.0,0.49,0.45,0.0,0.5984,0.1941,0.2075,371.0,2016
1146,30093,MT,Silver Bow County,0.0529,0.0915,0.1823,0.1415,0.183,0.3431,0.0,0.0,0.1751,0.8249,0.5154,0.4846,0.0122,0.0172,0.0,0.0236,0.0,0.0114,0.7462,0.1866,0.0207,0.2588,0.258,0.1537,0.0793,0.1122,0.0343,0.0829,0.0,0.08,0.61,0.3,0.01,0.3288,0.3781,0.2931,1399.0,2016
1147,30095,MT,Stillwater County,0.0886,0.0549,0.1245,0.1498,0.173,0.4093,0.0,0.0,0.1603,0.8397,0.5696,0.4304,0.0,0.0,0.0,0.0,0.0,0.0,0.7489,0.2131,0.0,0.173,0.2342,0.1646,0.1224,0.1772,0.0,0.0949,0.0,0.0,0.55,0.37,0.0,0.3945,0.384,0.2215,474.0,2016
1148,30097,MT,Sweet Grass County,0.1114,0.1088,0.1326,0.1485,0.1645,0.3316,0.0,0.0,0.0849,0.9151,0.5464,0.4536,0.0,0.0,0.0,0.0,0.0,0.0,0.9204,0.0584,0.0,0.2149,0.2759,0.13,0.1141,0.1671,0.0,0.061,0.0,0.0,0.53,0.44,0.0,0.2679,0.5915,0.1406,377.0,2016
1149,30099,MT,Teton County,0.0865,0.1058,0.1899,0.1322,0.1659,0.3149,0.0,0.0,0.1635,0.8365,0.5673,0.4327,0.0,0.0,0.0,0.0,0.0,0.0,0.7115,0.262,0.0,0.1923,0.1995,0.2091,0.1226,0.1635,0.0,0.0817,0.0,0.0,0.56,0.38,0.0,0.3606,0.4231,0.2163,416.0,2016
1150,30101,MT,Toole County,0.0,0.1736,0.1708,0.1653,0.2039,0.2645,0.0,0.0,0.0882,0.9118,0.2479,0.7521,0.0,0.0,0.0,0.0,0.0,0.0,0.7576,0.2231,0.0,0.6116,0.1267,0.0634,0.0606,0.0551,0.0,0.0661,0.0,0.0,0.79,0.19,0.0,0.4931,0.405,0.1019,363.0,2016
1151,30105,MT,Valley County,0.0937,0.1265,0.1194,0.1382,0.1756,0.3419,0.0,0.0,0.2037,0.7963,0.6206,0.3794,0.0304,0.0,0.0,0.0,0.0,0.0,0.6838,0.2787,0.0,0.1991,0.2108,0.1546,0.1639,0.1569,0.0,0.0703,0.0,0.0,0.5,0.44,0.0,0.3677,0.3068,0.3255,427.0,2016
1152,30107,MT,Wheatland County,0.0,0.0,0.1852,0.1704,0.1926,0.3481,0.0,0.0,0.1407,0.8593,0.5704,0.4296,0.0,0.0,0.0,0.0,0.0,0.0,0.7704,0.2148,0.0,0.2074,0.2148,0.2,0.1333,0.1704,0.0,0.0,0.0,0.0,0.56,0.39,0.0,0.4222,0.3111,0.2667,135.0,2016
1153,30111,MT,Yellowstone County,0.0892,0.0967,0.1887,0.1541,0.1832,0.2843,0.0039,0.0,0.2005,0.7995,0.5627,0.4373,0.0178,0.0113,0.0,0.0315,0.0,0.021,0.6841,0.2294,0.0212,0.1793,0.2631,0.1689,0.1203,0.1154,0.0304,0.1014,0.0,0.08,0.56,0.35,0.01,0.3697,0.366,0.2643,5945.0,2016
1154,37001,NC,Alamance County,0.0913,0.1104,0.1715,0.1558,0.2094,0.2583,0.0032,0.0,0.1114,0.8886,0.384,0.616,0.0014,0.0321,0.0965,0.0533,0.0,0.0097,0.3951,0.4118,0.0284,0.3947,0.2064,0.1408,0.0842,0.076,0.0183,0.0512,0.0,0.03,0.74,0.21,0.02,0.4168,0.4134,0.1698,8028.0,2016
1155,37003,NC,Alexander County,0.0957,0.1096,0.1284,0.1776,0.2139,0.2738,0.0,0.0,0.0787,0.9213,0.3387,0.6613,0.0,0.0063,0.017,0.013,0.0,0.0,0.6139,0.3445,0.0152,0.3951,0.2304,0.1459,0.0801,0.0899,0.0076,0.0358,0.01,0.03,0.79,0.15,0.02,0.3132,0.5007,0.1861,2235.0,2016
1156,37005,NC,Alleghany County,0.0637,0.0943,0.0981,0.1643,0.2701,0.307,0.0,0.0,0.0459,0.9541,0.2955,0.7045,0.0,0.0,0.0,0.0382,0.0,0.0,0.6599,0.2854,0.0229,0.3796,0.2344,0.1682,0.0879,0.0828,0.0,0.0,0.0,0.04,0.83,0.12,0.0,0.2943,0.5669,0.1389,785.0,2016
1157,37007,NC,Anson County,0.0568,0.098,0.1038,0.1779,0.2405,0.318,0.0,0.0,0.0881,0.9119,0.3056,0.6944,0.0,0.0362,0.2446,0.0,0.0,0.0,0.2463,0.4654,0.0,0.4613,0.2282,0.117,0.061,0.061,0.0,0.0428,0.0,0.03,0.79,0.15,0.0,0.4407,0.3608,0.1985,1214.0,2016
1158,37009,NC,Ashe County,0.0644,0.0914,0.1379,0.1733,0.2118,0.3192,0.0,0.0,0.0649,0.9351,0.2787,0.7213,0.0,0.011,0.0,0.0155,0.0,0.0,0.8032,0.1658,0.0095,0.3966,0.2403,0.1523,0.0814,0.0634,0.008,0.0485,0.01,0.03,0.85,0.11,0.01,0.2912,0.5485,0.1603,2002.0,2016
1159,37011,NC,Avery County,0.0623,0.1049,0.1517,0.1808,0.2112,0.2857,0.0,0.0,0.0596,0.9404,0.2844,0.7156,0.0,0.0,0.0,0.0156,0.0,0.0,0.7732,0.1963,0.0,0.4529,0.2112,0.1286,0.0887,0.0589,0.0,0.0372,0.0,0.02,0.83,0.14,0.0,0.2979,0.5362,0.1659,1477.0,2016
1160,37013,NC,Beaufort County,0.0778,0.1262,0.14,0.1686,0.2218,0.262,0.0037,0.0,0.0349,0.9651,0.2194,0.7806,0.0,0.0087,0.1352,0.0172,0.0,0.0,0.3728,0.4634,0.0122,0.5298,0.1739,0.1289,0.0672,0.0669,0.0058,0.0153,0.01,0.02,0.9,0.07,0.01,0.3546,0.4697,0.1757,3779.0,2016
1161,37015,NC,Bertie County,0.065,0.0929,0.1084,0.1651,0.2239,0.3385,0.0,0.0,0.0495,0.9505,0.2384,0.7616,0.0,0.0,0.2786,0.0,0.0,0.0,0.2477,0.4603,0.0248,0.4757,0.194,0.1445,0.0588,0.0784,0.0,0.0,0.0,0.01,0.89,0.08,0.0,0.4448,0.3261,0.2291,969.0,2016
1162,37017,NC,Bladen County,0.0781,0.105,0.1277,0.1778,0.2216,0.2828,0.007,0.0,0.1224,0.8776,0.3044,0.6956,0.0105,0.0076,0.1452,0.0087,0.0,0.0,0.3522,0.47,0.021,0.4822,0.2128,0.0991,0.0618,0.0519,0.0128,0.0583,0.0,0.06,0.85,0.08,0.0,0.3329,0.386,0.281,1715.0,2016
1163,37019,NC,Brunswick County,0.0753,0.0867,0.1304,0.1577,0.2216,0.3248,0.0035,0.0,0.0967,0.9033,0.367,0.633,0.0,0.0139,0.0409,0.0154,0.0,0.0062,0.6082,0.3126,0.0194,0.3726,0.2112,0.1402,0.0926,0.0985,0.0167,0.0487,0.01,0.03,0.79,0.16,0.01,0.3454,0.4506,0.2041,8365.0,2016
1164,37021,NC,Buncombe County,0.0894,0.0899,0.2217,0.2009,0.1826,0.2138,0.0018,0.0,0.1161,0.8839,0.4064,0.5936,0.0,0.015,0.0172,0.0231,0.0,0.0093,0.5919,0.3421,0.0192,0.3635,0.2083,0.1483,0.0874,0.0956,0.0197,0.058,0.01,0.03,0.72,0.22,0.02,0.3346,0.5172,0.1481,23291.0,2016
1165,37023,NC,Burke County,0.0705,0.097,0.1396,0.1571,0.2346,0.2959,0.0053,0.0,0.0675,0.9325,0.3343,0.6657,0.0,0.0221,0.0219,0.018,0.0,0.0032,0.5972,0.3346,0.0217,0.4136,0.2302,0.1495,0.0744,0.0737,0.0101,0.0267,0.0,0.03,0.78,0.18,0.01,0.3253,0.5025,0.1721,4340.0,2016
1166,37025,NC,Cabarrus County,0.1183,0.123,0.1688,0.1814,0.2129,0.1903,0.0053,0.0,0.102,0.898,0.368,0.632,0.0,0.0376,0.0926,0.045,0.0,0.0092,0.4146,0.3987,0.0189,0.405,0.1935,0.1432,0.0857,0.0842,0.0168,0.0528,0.0,0.03,0.74,0.21,0.01,0.4117,0.4223,0.166,13475.0,2016
1167,37027,NC,Caldwell County,0.0658,0.1039,0.1243,0.1577,0.2325,0.3107,0.0051,0.0,0.0774,0.9226,0.333,0.667,0.0,0.0094,0.0204,0.0139,0.0,0.0041,0.6282,0.3225,0.0184,0.4125,0.2288,0.1388,0.0804,0.0722,0.0099,0.039,0.0,0.02,0.79,0.17,0.01,0.3413,0.4716,0.1871,4667.0,2016
1168,37029,NC,Camden County,0.122,0.1029,0.1555,0.1555,0.2201,0.2416,0.0,0.0,0.0646,0.9354,0.3038,0.6962,0.0,0.0311,0.0885,0.0,0.0,0.0,0.6196,0.2273,0.0,0.299,0.2464,0.2057,0.1244,0.0837,0.0,0.0,0.0,0.0,0.81,0.14,0.0,0.3612,0.445,0.1938,418.0,2016
1169,37031,NC,Carteret County,0.0742,0.0964,0.1461,0.1607,0.236,0.2834,0.0031,0.0,0.0599,0.9401,0.3032,0.6968,0.0,0.0122,0.0283,0.0137,0.0,0.008,0.5801,0.3553,0.0115,0.4149,0.2035,0.1469,0.0834,0.0986,0.0113,0.03,0.0,0.02,0.85,0.11,0.01,0.3528,0.431,0.2162,5406.0,2016
1170,37033,NC,Caswell County,0.0985,0.0939,0.1418,0.1446,0.221,0.2983,0.0,0.0,0.0755,0.9245,0.3066,0.6934,0.0,0.0,0.1344,0.0166,0.0,0.0129,0.4401,0.3849,0.0,0.418,0.2348,0.1326,0.0847,0.0534,0.0,0.0534,0.0,0.03,0.83,0.12,0.0,0.3674,0.4116,0.221,1086.0,2016
1171,37035,NC,Catawba County,0.09,0.1037,0.145,0.1695,0.2235,0.2646,0.0037,0.0,0.0823,0.9177,0.341,0.659,0.0,0.0323,0.0344,0.0283,0.0,0.0058,0.512,0.3861,0.0189,0.3932,0.2242,0.1449,0.0847,0.0811,0.0149,0.0382,0.01,0.03,0.79,0.16,0.01,0.3492,0.4715,0.1793,9756.0,2016
1172,37037,NC,Chatham County,0.1089,0.0972,0.1394,0.1565,0.2072,0.2852,0.0056,0.0,0.1496,0.8504,0.4399,0.5601,0.0,0.0207,0.0738,0.0405,0.0,0.0102,0.543,0.3093,0.0317,0.3315,0.1884,0.1414,0.0968,0.1087,0.0249,0.0768,0.01,0.04,0.72,0.2,0.02,0.358,0.484,0.1579,4103.0,2016
1173,37039,NC,Cherokee County,0.0578,0.0774,0.1013,0.1578,0.221,0.3836,0.0,0.0,0.0739,0.9261,0.3097,0.6903,0.0,0.0203,0.0083,0.0179,0.0,0.0,0.7159,0.2287,0.0262,0.4104,0.2287,0.1549,0.0721,0.0625,0.0149,0.0304,0.01,0.02,0.78,0.17,0.01,0.3032,0.5289,0.168,1679.0,2016
1174,37041,NC,Chowan County,0.0859,0.0966,0.1423,0.1624,0.1879,0.3221,0.0,0.0,0.0617,0.9383,0.3195,0.6805,0.0,0.0,0.1866,0.0,0.0,0.0,0.4752,0.3154,0.0,0.349,0.2362,0.1799,0.1074,0.0752,0.0,0.0242,0.0,0.04,0.81,0.12,0.0,0.3691,0.4309,0.2,745.0,2016
1175,37043,NC,Clay County,0.0685,0.0685,0.1071,0.1308,0.2067,0.4172,0.0,0.0,0.061,0.939,0.3462,0.6538,0.0,0.0,0.0,0.0237,0.0,0.0,0.7771,0.1756,0.0,0.3935,0.2366,0.1482,0.0884,0.0747,0.0,0.0311,0.0,0.03,0.77,0.18,0.0,0.3263,0.543,0.1308,803.0,2016
1176,37045,NC,Cleveland County,0.0784,0.0987,0.1317,0.1495,0.2322,0.3058,0.0037,0.0,0.1005,0.8995,0.3891,0.6109,0.0,0.0139,0.0901,0.0147,0.0,0.0055,0.5186,0.3558,0.0219,0.392,0.2353,0.1456,0.0819,0.059,0.0145,0.0498,0.0,0.03,0.71,0.24,0.01,0.3658,0.4218,0.2124,4896.0,2016
1177,37047,NC,Columbus County,0.07,0.106,0.1394,0.1562,0.2411,0.2824,0.005,0.0,0.0697,0.9303,0.2926,0.7074,0.0182,0.0079,0.1311,0.0089,0.0,0.005,0.3415,0.4875,0.0192,0.4967,0.1965,0.1252,0.0611,0.0575,0.0096,0.0343,0.01,0.03,0.8,0.15,0.01,0.3768,0.3791,0.2441,3028.0,2016
1178,37049,NC,Craven County,0.076,0.1142,0.1665,0.1637,0.2012,0.2745,0.0038,0.0,0.0591,0.9409,0.2689,0.7311,0.0,0.0259,0.116,0.0182,0.0,0.0068,0.3527,0.4792,0.0226,0.4443,0.2052,0.1337,0.0874,0.0695,0.0096,0.0277,0.01,0.02,0.86,0.1,0.01,0.3756,0.4022,0.2222,4990.0,2016
1179,37051,NC,Cumberland County,0.0655,0.1233,0.1863,0.1937,0.2184,0.2078,0.005,0.0,0.1348,0.8652,0.3163,0.6837,0.0083,0.0493,0.2026,0.0354,0.0012,0.0182,0.2625,0.4225,0.0363,0.4937,0.1993,0.1014,0.0498,0.0492,0.0151,0.0553,0.0,0.05,0.8,0.13,0.02,0.4361,0.3541,0.2098,12611.0,2016
1180,37053,NC,Currituck County,0.1335,0.1001,0.1496,0.1444,0.19,0.2766,0.0,0.0,0.0815,0.9185,0.3902,0.6098,0.0,0.0128,0.0321,0.0218,0.0,0.009,0.6823,0.2401,0.0154,0.3036,0.1893,0.1945,0.129,0.1072,0.016,0.0449,0.01,0.04,0.78,0.15,0.01,0.3299,0.4705,0.1996,1558.0,2016
1181,37055,NC,Dare County,0.1174,0.0911,0.1557,0.1708,0.2184,0.2443,0.0,0.0,0.0548,0.9452,0.357,0.643,0.0,0.0068,0.0106,0.0239,0.0,0.0052,0.7379,0.2137,0.0137,0.2876,0.2285,0.19,0.1134,0.1276,0.0099,0.0293,0.0,0.03,0.82,0.14,0.01,0.3248,0.4798,0.1954,4437.0,2016
1182,37057,NC,Davidson County,0.0925,0.1082,0.1373,0.1638,0.2274,0.2691,0.0018,0.0,0.0631,0.9369,0.31,0.69,0.0,0.0156,0.0387,0.0189,0.0,0.0048,0.5116,0.4083,0.0193,0.4313,0.2084,0.1499,0.081,0.0753,0.0095,0.0254,0.0,0.03,0.81,0.14,0.01,0.3774,0.4287,0.1939,9581.0,2016
1183,37059,NC,Davie County,0.0962,0.1042,0.1462,0.1596,0.2239,0.2675,0.0,0.0,0.0882,0.9118,0.3373,0.6627,0.0,0.0139,0.0307,0.0202,0.0,0.0,0.5376,0.394,0.0193,0.3709,0.2276,0.1352,0.0878,0.1012,0.0092,0.0487,0.01,0.03,0.83,0.12,0.01,0.3578,0.4192,0.223,2381.0,2016
1184,37061,NC,Duplin County,0.0713,0.107,0.1255,0.1656,0.2445,0.2817,0.0044,0.0,0.0568,0.9432,0.2464,0.7536,0.0,0.008,0.1386,0.0753,0.0,0.0058,0.3814,0.3905,0.0247,0.4803,0.2114,0.1397,0.0571,0.0542,0.0087,0.0237,0.01,0.02,0.85,0.11,0.01,0.3777,0.3974,0.2249,2748.0,2016
1185,37063,NC,Durham County,0.0911,0.1103,0.2439,0.1815,0.1861,0.1807,0.0063,0.0,0.1783,0.8217,0.4558,0.5442,0.0,0.0571,0.2151,0.0608,0.0,0.0144,0.3264,0.3249,0.0409,0.3712,0.1938,0.1255,0.081,0.079,0.0253,0.0834,0.01,0.04,0.66,0.25,0.03,0.4405,0.4083,0.1511,17258.0,2016
1186,37065,NC,Edgecombe County,0.0597,0.1067,0.1377,0.1625,0.2164,0.312,0.0049,0.0,0.0561,0.9439,0.1932,0.8068,0.0,0.0496,0.3071,0.014,0.0,0.0049,0.2458,0.3757,0.0242,0.5565,0.1779,0.1165,0.0467,0.0496,0.0072,0.0215,0.0,0.02,0.9,0.07,0.02,0.4657,0.3884,0.1459,3064.0,2016
1187,37067,NC,Forsyth County,0.0858,0.1165,0.1844,0.1652,0.2046,0.2396,0.0039,0.0,0.0904,0.9096,0.3235,0.6765,0.0,0.0291,0.136,0.0477,0.0,0.0083,0.3964,0.3807,0.0278,0.4417,0.2015,0.1307,0.0689,0.0757,0.0145,0.0391,0.01,0.03,0.8,0.14,0.02,0.4081,0.3953,0.1966,21687.0,2016
1188,37069,NC,Franklin County,0.1068,0.1086,0.1591,0.1583,0.212,0.2522,0.0029,0.0,0.0983,0.9017,0.3436,0.6564,0.0,0.0116,0.1121,0.0397,0.0,0.0074,0.4531,0.374,0.0251,0.382,0.2117,0.1602,0.0875,0.079,0.0122,0.0423,0.01,0.05,0.8,0.14,0.01,0.3725,0.4243,0.2033,3783.0,2016
1189,37071,NC,Gaston County,0.091,0.1071,0.1544,0.1695,0.2188,0.2551,0.0041,0.0,0.1155,0.8845,0.3879,0.6121,0.0,0.0347,0.0793,0.0426,0.0,0.0059,0.4631,0.3727,0.0244,0.4107,0.1988,0.1351,0.08,0.0718,0.0161,0.0632,0.0,0.03,0.72,0.23,0.02,0.3904,0.4105,0.1991,11451.0,2016
1190,37075,NC,Graham County,0.0632,0.0656,0.1194,0.1733,0.2225,0.356,0.0,0.0,0.082,0.918,0.2529,0.7471,0.0,0.0,0.0,0.0,0.0,0.0,0.7564,0.2155,0.0,0.4426,0.2178,0.1499,0.0726,0.0375,0.0,0.0515,0.0,0.0,0.87,0.09,0.0,0.2998,0.5035,0.1967,427.0,2016
1191,37077,NC,Granville County,0.0894,0.1179,0.151,0.1586,0.2084,0.2696,0.0053,0.0,0.111,0.889,0.408,0.592,0.0,0.0114,0.1456,0.0357,0.0,0.0099,0.4011,0.3932,0.03,0.4118,0.1935,0.1308,0.073,0.0939,0.016,0.051,0.0,0.04,0.72,0.22,0.02,0.3943,0.3943,0.2114,2630.0,2016
1192,37079,NC,Greene County,0.0839,0.0951,0.1398,0.1756,0.2103,0.2908,0.0,0.0,0.0604,0.9396,0.2617,0.7383,0.0,0.0,0.1678,0.0738,0.0,0.0,0.3781,0.3725,0.0,0.4631,0.2248,0.1286,0.0593,0.0548,0.0,0.0391,0.0,0.02,0.85,0.12,0.0,0.4396,0.4049,0.1555,894.0,2016
1193,37081,NC,Guilford County,0.081,0.1257,0.1913,0.1759,0.2065,0.215,0.0047,0.0,0.1063,0.8937,0.3608,0.6392,0.0018,0.0582,0.1605,0.0293,0.0004,0.0087,0.3105,0.4306,0.0284,0.4795,0.1814,0.1137,0.0695,0.0613,0.0183,0.048,0.0,0.03,0.76,0.19,0.02,0.4139,0.4363,0.1498,34887.0,2016
1194,37083,NC,Halifax County,0.0816,0.1128,0.1266,0.1487,0.2252,0.2985,0.0065,0.0,0.049,0.951,0.2187,0.7813,0.0163,0.0207,0.2724,0.0044,0.0,0.0069,0.3493,0.3301,0.0239,0.5103,0.2002,0.1244,0.0638,0.0562,0.0,0.0,0.01,0.02,0.88,0.09,0.01,0.428,0.403,0.169,2757.0,2016
1195,37085,NC,Harnett County,0.0906,0.1122,0.1594,0.1771,0.2189,0.238,0.0038,0.0,0.1284,0.8716,0.3344,0.6656,0.0,0.0187,0.1055,0.0384,0.0,0.0113,0.442,0.3777,0.0324,0.417,0.2107,0.1323,0.0704,0.0666,0.0134,0.0573,0.0,0.05,0.8,0.13,0.01,0.4065,0.3969,0.1966,5240.0,2016
1196,37087,NC,Haywood County,0.068,0.0944,0.1516,0.1534,0.2117,0.3175,0.0035,0.0,0.0894,0.9106,0.3546,0.6454,0.0,0.0102,0.004,0.0137,0.0,0.0042,0.6648,0.3005,0.0192,0.3862,0.2249,0.1514,0.0757,0.0847,0.0192,0.0388,0.01,0.04,0.77,0.18,0.01,0.3282,0.5085,0.1633,4016.0,2016
1197,37089,NC,Henderson County,0.0973,0.091,0.1495,0.1588,0.2051,0.2945,0.0038,0.0,0.0846,0.9154,0.3894,0.6106,0.0,0.0154,0.0149,0.0325,0.0,0.0057,0.615,0.3153,0.0152,0.343,0.2243,0.153,0.0999,0.1054,0.0124,0.0468,0.0,0.03,0.75,0.2,0.01,0.3388,0.5197,0.1415,7164.0,2016
1198,37091,NC,Hertford County,0.0476,0.0786,0.1311,0.135,0.2272,0.3757,0.0,0.0,0.0466,0.9534,0.2243,0.7757,0.0,0.0165,0.2786,0.0,0.0,0.0,0.2243,0.468,0.0,0.4971,0.2107,0.1379,0.0515,0.0524,0.0,0.0272,0.01,0.02,0.86,0.1,0.02,0.5,0.3631,0.1369,1030.0,2016
1199,37093,NC,Hoke County,0.0591,0.1073,0.1515,0.2049,0.2147,0.2583,0.0,0.0,0.1068,0.8932,0.2583,0.7417,0.037,0.0123,0.1793,0.0334,0.0,0.0139,0.2131,0.511,0.0354,0.5259,0.1813,0.1197,0.055,0.0324,0.0092,0.0411,0.0,0.04,0.85,0.09,0.0,0.4402,0.3508,0.209,1947.0,2016
1200,37095,NC,Hyde County,0.094,0.0653,0.1305,0.1828,0.235,0.282,0.0,0.0,0.0653,0.9347,0.3159,0.6841,0.0,0.0,0.094,0.0,0.0,0.0,0.5535,0.3264,0.0,0.3943,0.2298,0.1123,0.0914,0.1044,0.0,0.0,0.0,0.04,0.85,0.1,0.0,0.3211,0.4256,0.2533,383.0,2016
1201,37097,NC,Iredell County,0.126,0.112,0.1447,0.1695,0.2149,0.2306,0.0025,0.0,0.0992,0.9008,0.4017,0.5983,0.0011,0.0302,0.0424,0.0313,0.0,0.0076,0.4619,0.4255,0.0173,0.3593,0.2101,0.1482,0.0979,0.0976,0.0189,0.0508,0.01,0.03,0.74,0.21,0.01,0.3481,0.4676,0.1843,11737.0,2016
1202,37099,NC,Jackson County,0.0772,0.0972,0.1623,0.1683,0.1974,0.2941,0.0,0.0,0.0877,0.9123,0.3472,0.6528,0.012,0.0175,0.0065,0.0205,0.0,0.0085,0.6303,0.3046,0.023,0.3883,0.2385,0.1448,0.0812,0.0752,0.0135,0.0356,0.0,0.03,0.75,0.19,0.0,0.3377,0.497,0.1653,1996.0,2016
1203,37101,NC,Johnston County,0.1213,0.1086,0.147,0.1854,0.2143,0.2205,0.0029,0.0,0.1181,0.8819,0.375,0.625,0.0,0.0162,0.0826,0.0601,0.0,0.0089,0.498,0.3302,0.0253,0.3659,0.2032,0.1461,0.095,0.0868,0.0156,0.0621,0.01,0.05,0.79,0.14,0.02,0.4157,0.406,0.1783,9942.0,2016
1204,37103,NC,Jones County,0.0643,0.1184,0.1421,0.1337,0.264,0.2657,0.0,0.0,0.0491,0.9509,0.2538,0.7462,0.0,0.0,0.154,0.0,0.0,0.0,0.3756,0.4382,0.0254,0.4518,0.2081,0.1574,0.0778,0.0609,0.0,0.0,0.0,0.02,0.86,0.1,0.0,0.3536,0.3926,0.2538,591.0,2016
1205,37105,NC,Lee County,0.0909,0.1079,0.143,0.16,0.2169,0.2745,0.0069,0.0,0.0836,0.9164,0.321,0.679,0.0,0.0267,0.1138,0.085,0.0,0.0073,0.4618,0.3033,0.0267,0.4185,0.2016,0.1454,0.0881,0.0736,0.0076,0.0385,0.01,0.03,0.82,0.13,0.02,0.3747,0.432,0.1933,2882.0,2016
1206,37107,NC,Lenoir County,0.069,0.1142,0.1325,0.1547,0.2332,0.2923,0.004,0.0,0.0536,0.9464,0.2558,0.7442,0.0,0.0208,0.1781,0.0288,0.0,0.0,0.3263,0.4409,0.0255,0.473,0.2109,0.1434,0.0635,0.0544,0.0047,0.0245,0.0,0.02,0.84,0.12,0.01,0.4369,0.3785,0.1847,2740.0,2016
